ID_Cliente,Cancelou,Genero,Idoso,Tem_Conjuge,Tem_Dependentes,Meses_Permanencia,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Cobranca_Mensal,Cobranca_Total
6478-HRRCZ,Não,Masculino,0,Sim,Não,32,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque enviado,70.5,220175.0
6479-OAUSD,Não,Masculino,0,Não,Não,25,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cartão de crédito,19.9,5108.0
6479-SZPLM,Não,Masculino,0,Sim,Sim,36,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,19.45,7545.0
6479-VDGRK,Não,Feminino,0,Sim,Sim,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Transf. bancária,85.3,61292.0
6480-YAGIY,Não,Masculino,0,Não,Não,45,Sim,Não,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de crédito,112.2,503185.0
6481-ESCNL,Não,Feminino,0,Não,Não,29,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Transf. bancária,100.55,287875.0
6481-LXPWL,Não,Masculino,0,Sim,Sim,56,Não,Sem telefone,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Sim,Cartão de crédito,36.1,19715.0
6481-OGDOO,Sim,Masculino,0,Sim,Não,67,Sim,Não,Fibra optica,Sim,Sim,Não,Não,Não,Sim,Anual,Sim,Cartão de crédito,90.6,605615.0
6483-OATDN,Não,Masculino,0,Sim,Sim,8,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,51.3,4116.0
6484-LATFU,Não,Masculino,0,Não,Não,68,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,24.55,16574.0
6485-QXWWE,Não,Feminino,0,Não,Sim,62,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Transf. bancária,26.0,16387.0
6486-LHTMA,Não,Feminino,1,Sim,Não,31,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Anual,Sim,Cheque eletrônico,90.7,28355.0
6490-FGZAT,Não,Masculino,0,Não,Não,6,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.65,1093.0
6496-JDSSB,Não,Feminino,0,Não,Não,8,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transf. bancária,80.0,6246.0
6496-SLWHQ,Sim,Masculino,1,Não,Não,3,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.0,29445.0
6497-TILVL,Não,Feminino,0,Sim,Sim,7,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,50.7,35035.0
6500-JVEGC,Não,Masculino,0,Não,Não,68,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Não,Anual,Não,Transf. bancária,101.35,711075.0
6502-HCJTI,Sim,Masculino,1,Sim,Não,7,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,94.7,6731.0
6502-KUGLL,Não,Feminino,0,Sim,Sim,14,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transf. bancária,59.45,78085.0
6502-MJQAE,Sim,Masculino,0,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.6,696.0
6504-VBLFL,Não,Masculino,0,Sim,Não,55,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Bianual,Não,Cheque eletrônico,58.6,30686.0
6505-OZNPG,Não,Feminino,0,Não,Não,6,Não,Sem telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque enviado,63.4,3488.0
6506-EYCNH,Não,Feminino,0,Sim,Sim,28,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Transf. bancária,19.55,5438.0
6507-DTJZV,Não,Masculino,0,Não,Sim,13,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cartão de crédito,66.4,83175.0
6507-ZJSUR,Não,Masculino,1,Sim,Não,23,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,90.45,211725.0
6508-NJYRO,Não,Masculino,0,Sim,Não,15,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,18.8,29495.0
6509-TSGWN,Não,Feminino,0,Sim,Sim,37,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,26.45,9116.0
6510-UPNKS,Não,Feminino,0,Não,Não,23,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cartão de crédito,24.8,61535.0
6513-EECDB,Sim,Masculino,1,Sim,Não,1,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,73.55,7355.0
6516-NKQBO,Não,Masculino,0,Sim,Sim,38,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Não,Cartão de crédito,81.0,30849.0
6518-KZXCB,Não,Masculino,0,Não,Não,22,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,25.25,5665.0
6518-LGAOV,Sim,Feminino,0,Sim,Não,38,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.0,40264.0
6518-PPLMZ,Não,Masculino,0,Sim,Sim,53,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Sim,Cheque enviado,19.4,111035.0
6519-CFDBX,Não,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,45.4,8095.0
6519-ZHPXP,Não,Feminino,0,Sim,Sim,72,Sim,Não,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,108.3,767965.0
6521-YYTYI,Sim,Masculino,0,Não,Sim,1,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,93.3,933.0
6522-OIQSX,Não,Feminino,0,Sim,Sim,69,Não,Sem telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Cartão de crédito,54.95,37725.0
6522-YRBXD,Não,Masculino,1,Sim,Não,35,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,94.55,33654.0
6527-PZFPV,Não,Masculino,0,Sim,Sim,24,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Sim,Cartão de crédito,20.8,46965.0
6532-YLWSI,Sim,Feminino,0,Sim,Não,53,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,20.8,10218.0
6537-OTKMY,Não,Masculino,0,Não,Não,15,Não,Sem telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Cheque eletrônico,50.75,6882.0
6537-QLGEX,Não,Feminino,0,Não,Não,16,Não,Sem telefone,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,38.9,6644.0
6538-POCHL,Não,Masculino,0,Não,Não,33,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito,79.0,25768.0
6542-LWGXJ,Não,Masculino,0,Sim,Não,3,Não,Sem telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,25.0,7825.0
6543-CPZMK,Sim,Masculino,0,Sim,Sim,9,Não,Sem telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,29.95,24895.0
6543-JXSOO,Não,Feminino,0,Sim,Sim,23,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque enviado,57.75,128285.0
6543-XRMYR,Sim,Feminino,1,Não,Não,30,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.7,296735.0
6546-OPBBH,Não,Masculino,0,Sim,Sim,51,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Sim,Cheque enviado,23.95,121635.0
6549-BTYPG,Não,Feminino,0,Sim,Não,60,Não,Sem telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartão de crédito,60.8,360345.0
6549-NNDYT,Não,Feminino,0,Não,Não,13,Não,Sem telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transf. bancária,30.85,3941.0
6549-YMFAW,Não,Masculino,1,Sim,Não,9,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque enviado,21.25,20455.0
6551-GNYDG,Não,Feminino,0,Sim,Sim,14,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Transf. bancária,80.9,11528.0
6551-VLJMV,Não,Masculino,0,Sim,Não,34,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,20.05,679.0
6551-ZCOTS,Não,Masculino,1,Não,Não,33,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Sim,Transf. bancária,24.9,8478.0
6556-DBKZF,Não,Feminino,0,Sim,Sim,71,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Não,Bianual,Não,Cheque eletrônico,76.05,543645.0
6557-BZXLQ,Não,Masculino,1,Não,Não,16,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,69.65,10433.0
6559-ILWKJ,Sim,Masculino,0,Sim,Não,71,Não,Sem telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Bianual,Não,Cheque eletrônico,49.35,351525.0
6559-PDZLR,Não,Masculino,0,Não,Não,26,Sim,Não,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,98.65,2537.0
6559-RAKOZ,Não,Masculino,0,Sim,Sim,49,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,97.95,49179.0
6563-VNPMN,Não,Feminino,1,Não,Não,45,Sim,Não,Fibra optica,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Transf. bancária,85.7,37781.0
6563-VRERX,Não,Masculino,0,Sim,Sim,33,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,20.6,69025.0
6567-HOOPW,Sim,Feminino,1,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.2,792.0
6568-POCUI,Não,Feminino,0,Sim,Não,45,Sim,Não,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,95.2,42858.0
6569-KTMDU,Não,Feminino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,19.1,191.0
6572-ADKRS,Não,Feminino,0,Não,Não,46,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito,74.8,35483.0
6574-MCOEH,Não,Feminino,0,Sim,Sim,33,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,79.15,25314.0
6575-SUVOI,Não,Feminino,1,Sim,Não,25,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Cartão de crédito,69.5,175265.0
6576-FBXOJ,Não,Masculino,0,Sim,Não,17,Não,Sem telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,54.6,9348.0
6578-KRMAW,Não,Masculino,0,Não,Não,32,Sim,Não,Fibra optica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cartão de crédito,93.4,29793.0
6579-JPICP,Não,Masculino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.4,204.0
6581-NQCBA,Sim,Feminino,0,Sim,Não,16,Não,Sem telefone,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,49.95,8102.0
6582-OIVSP,Não,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,45.3,453.0
6582-PLFUU,Não,Masculino,0,Sim,Sim,51,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,19.55,108675.0
6583-KQJLK,Não,Feminino,1,Sim,Não,15,Sim,Não,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.65,128505.0
6583-QGCSI,Sim,Feminino,1,Sim,Não,50,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,88.05,436735.0
6583-SZVGP,Não,Masculino,0,Não,Não,48,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Transf. bancária,108.1,506745.0
6584-VQMYT,Não,Masculino,0,Não,Sim,27,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Não,Cheque enviado,56.2,156755.0
6585-WCEWR,Não,Masculino,0,Sim,Sim,72,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque eletrônico,20.35,13544.0
6586-MYGKD,Não,Masculino,0,Sim,Não,70,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,76.95,52898.0
6586-PSJOX,Não,Masculino,0,Não,Sim,15,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cartão de crédito,55.2,86455.0
6591-QGOYB,Não,Masculino,0,Não,Não,17,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Transf. bancária,106.65,16721.0
6595-COKXZ,Sim,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,44.45,4445.0
6595-YGXIT,Sim,Masculino,1,Não,Não,25,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,88.95,22912.0
6598-KELSS,Não,Masculino,0,Não,Sim,50,Não,Sem telefone,DSL,Sim,Sim,Não,Não,Sim,Não,Anual,Sim,Transf. bancária,43.05,220805.0
6598-RFFVI,Sim,Masculino,0,Não,Não,2,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cartão de crédito,19.3,283.0
6599-CEBNN,Sim,Feminino,0,Não,Não,34,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,73.95,252445.0
6599-GZWCM,Não,Feminino,0,Não,Não,13,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Anual,Sim,Cheque enviado,74.65,96625.0
6599-RCLCJ,Sim,Masculino,0,Sim,Não,47,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,109.55,512455.0
6599-SFQVE,Não,Feminino,0,Não,Não,6,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,55.0,3404.0
6603-QWSPR,Não,Feminino,0,Não,Não,46,Sim,Não,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,104.4,49042.0
6603-YRDCJ,Não,Masculino,0,Sim,Não,33,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Sim,Cheque enviado,61.05,20184.0
6608-QQLVK,Sim,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.5,505.0
6609-MXJHJ,Não,Feminino,0,Sim,Sim,30,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Sim,Cheque enviado,25.1,78955.0
6614-FHDBO,Não,Masculino,0,Não,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Transf. bancária,109.2,78783.0
6614-VBEGU,Não,Feminino,0,Sim,Não,24,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Transf. bancária,69.45,161405.0
6614-YOLAC,Não,Feminino,0,Sim,Sim,71,Não,Sem telefone,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bianual,Não,Cheque enviado,58.65,414525.0
6614-YWYSC,Não,Masculino,1,Sim,Não,61,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Transf. bancária,25.0,150175.0
6615-NGGZJ,Sim,Masculino,0,Não,Não,14,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.55,141555.0
6615-ZGEDR,Sim,Masculino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,19.7,197.0
6616-AALSR,Não,Feminino,0,Sim,Sim,65,Sim,Sim,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Bianual,Sim,Cartão de crédito,104.3,67253.0
6617-WLBQC,Não,Feminino,0,Sim,Sim,23,Sim,Sim,Fibra optica,Sim,Não,Não,Não,Não,Não,Anual,Não,Cartão de crédito,81.85,181085.0
6618-RYATB,Sim,Feminino,0,Não,Não,1,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,79.55,7955.0
6619-RPLQZ,Não,Feminino,0,Sim,Sim,45,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,20.85,89215.0
6620-HVDUJ,Não,Masculino,0,Não,Não,24,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transf. bancária,60.45,144075.0
6620-JDYNW,Não,Feminino,0,Não,Não,18,Sim,Sim,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,60.6,115635.0
6621-NRZAK,Não,Feminino,0,Sim,Sim,63,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,20.0,120925.0
6621-YOBKI,Não,Masculino,0,Não,Não,5,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.35,9275.0
6624-JDRDS,Não,Feminino,0,Não,Não,6,Não,Sem telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Transf. bancária,29.45,16145.0
6625-FLENO,Não,Masculino,0,Sim,Não,58,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,20.75,118595.0
6625-IUTTT,Não,Masculino,0,Não,Não,67,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Bianual,Não,Transf. bancária,65.55,436155.0
6625-UTXEW,Não,Feminino,0,Sim,Não,12,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,51.25,6121.0
6627-CFOSN,Não,Feminino,0,Não,Não,59,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transf. bancária,99.45,56237.0
6629-CZTTH,Sim,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque enviado,55.7,557.0
6629-LADHQ,Não,Feminino,0,Não,Não,2,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,50.95,12305.0
6630-UJZMY,Não,Feminino,1,Sim,Não,4,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,83.25,30805.0
6631-HMANX,Não,Masculino,0,Sim,Não,72,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,85.45,62275.0
6633-MPWBS,Sim,Masculino,0,Não,Não,5,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,49.2,2169.0
6633-SYEUS,Não,Feminino,0,Não,Não,23,Sim,Não,Fibra optica,Não,Sim,Sim,Sim,Não,Não,Mensal,Não,Transf. bancária,83.2,20323.0
6635-CPNUN,Não,Masculino,0,Sim,Não,28,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Não,Mensal,Não,Cartão de crédito,96.6,268435.0
6635-MYYYZ,Sim,Feminino,0,Não,Não,30,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Transf. bancária,85.35,25304.0
6637-KYRCV,Não,Feminino,0,Sim,Sim,5,Não,Sem telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,30.5,1672.0
6641-XRPSU,Sim,Feminino,0,Não,Não,34,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,70.0,24161.0
6645-MXQJT,Não,Masculino,0,Sim,Sim,2,Sim,Não,Fibra optica,Sim,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,97.1,18415.0
6646-JPPHA,Não,Feminino,1,Não,Não,14,Sim,Não,Fibra optica,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,78.85,10438.0
6646-QVXLR,Sim,Masculino,1,Sim,Não,62,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,103.75,638335.0
6646-VRFOL,Sim,Masculino,1,Sim,Não,53,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,103.85,54855.0
6647-ZEDXT,Não,Feminino,0,Não,Não,30,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de crédito,110.45,332705.0
6648-INWPS,Não,Masculino,0,Sim,Sim,16,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque eletrônico,20.15,34135.0
6650-BWFRT,Não,Feminino,0,Sim,Não,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,117.15,85295.0
6650-VJONK,Não,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transf. bancária,43.85,4385.0
6651-AZVTJ,Sim,Masculino,0,Sim,Sim,49,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.8,487245.0
6651-RLGGM,Não,Masculino,0,Sim,Sim,67,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,26.3,16889.0
6652-YFFJO,Não,Feminino,0,Não,Não,11,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,64.9,7161.0
6653-CBBOM,Sim,Feminino,0,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.3,703.0
6654-QGBZZ,Não,Feminino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,19.9,199.0
6655-LHBYW,Não,Masculino,0,Não,Não,50,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de crédito,114.35,57911.0
6656-GULJQ,Não,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,83.55,60933.0
6656-JWRQX,Não,Feminino,0,Não,Não,1,Não,Sem telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,30.55,3055.0
6661-EIPZC,Não,Feminino,0,Sim,Sim,48,Não,Sem telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cartão de crédito,29.5,142305.0
6661-HBGWL,Sim,Feminino,1,Não,Não,42,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transf. bancária,104.75,432345.0
6663-JOCQO,Não,Masculino,0,Sim,Sim,31,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Sim,Transf. bancária,75.25,23445.0
6664-FPDAC,Sim,Feminino,1,Não,Não,56,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,111.95,64189.0
6668-CNMFP,Não,Feminino,0,Sim,Sim,19,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Não,Sim,Anual,Sim,Transf. bancária,89.35,168685.0
6670-MFRPK,Não,Masculino,0,Sim,Sim,69,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Bianual,Sim,Cartão de crédito,79.2,542065.0
6671-NGWON,Não,Feminino,0,Não,Não,7,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.35,1506.0
6674-KVJHG,Não,Feminino,0,Não,Não,11,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque eletrônico,25.2,24515.0
6680-NENYN,Sim,Feminino,0,Não,Não,43,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Cheque eletrônico,104.6,475985.0
6680-WKXRZ,Sim,Feminino,0,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transf. bancária,74.4,2158.0
6681-ZSEXG,Não,Masculino,0,Sim,Não,56,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Bianual,Não,Cartão de crédito,59.5,338925.0
6682-QJDGB,Sim,Masculino,0,Não,Sim,40,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,55.25,21392.0
6682-VCIXC,Não,Feminino,0,Sim,Sim,43,Não,Sem telefone,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,Sim,Transf. bancária,51.25,21516.0
